Transaction Date,Transaction Amount,Merchant,User ID,Full Name,Product Category
2024-09-25,49.47372000000001,Delhi Jal Board,USER__190,Manuel Robinson,Water Bill
2024-10-05,110.02872000000002,INOX,USER__130,Amy Mercer,Movie Ticket
2024-10-05,40.741319999999995,PVR Cinemas,USER__163,Steven Smith,Movie Ticket
2024-09-07,95.76636,Roblox,USER__094,Yvonne Silva,Gaming Credits
2024-10-06,72.36288,Roblox,USER__145,Andres Mckinney,Gaming Credits
2024-10-14,115.16988,Shoppers Stop,USER__005,Alexander Richardson,Gift Card
2025-01-05,69.837,MakeMyTrip,USER__136,Holly Jackson,Hotel Booking
2024-09-03,35.29404,Ixigo,USER__107,Kelsey Ibarra,Flight Booking
2024-12-04,44.74908,Carnival Cinemas,USER__150,Selena Lewis,Movie Ticket
2024-11-17,82.27584,HDFC Life,USER__021,Michelle Kim,Insurance Premium
2024-10-12,37.25375999999999,Amazon Prime,USER__147,Jennifer Tapia,Streaming Service
2025-01-09,105.18444000000001,Ola,USER__086,Joshua Burgess,Taxi Fare
2024-12-31,7.7992799999999995,Swiggy,USER__037,Patricia Jordan,Food Delivery
2024-11-03,102.75804000000001,MakeMyTrip,USER__175,Robert Mendoza,Hotel Booking
2025-01-11,81.71220000000001,Yatra,USER__098,Courtney Johnson,Flight Booking
2025-01-04,56.50272,Airbnb,USER__082,Dana Hunt,Rent Payment
2024-09-14,110.60543999999999,LIC,USER__110,Michael Paul,Insurance Premium
2024-12-20,12.997800000000002,Cinepolis,USER__134,Amber Taylor,Movie Ticket
2024-10-10,17.16336,SBI,USER__048,Shannon Duke,Loan Repayment
2024-11-04,107.529,SBI Life,USER__018,Jose Gould,Insurance Premium
2025-01-10,30.91596,MakeMyTrip Bus,USER__137,Kimberly Klein,Bus Ticket
2024-09-01,63.405719999999995,Reliance Energy,USER__140,Derek Thompson,Electricity Bill
2024-11-17,117.0,Call of Duty Mobile,USER__039,Diane Hudson,Gaming Credits
2024-10-21,46.47648,SBI Life,USER__022,Ann Sullivan,Insurance Premium
2024-10-18,88.8828,Cinepolis,USER__045,Scott Chase,Movie Ticket
2024-12-31,44.36448,INOX,USER__130,Amy Mercer,Movie Ticket
2024-11-04,73.48188,BYJU'S,USER__069,Jennifer Villegas,Education Fee
2024-11-21,110.74896,Flipkart Supermart,USER__017,Kevin Harris,Grocery Shopping
2025-01-03,33.208800000000004,BSNL,USER__177,Kayla Holt,Mobile Recharge
2025-01-07,31.288439999999998,Hotstar,USER__192,Kimberly Bennett,Streaming Service
2024-10-26,59.87555999999999,Vedantu,USER__180,Michelle Holden,Education Fee
2024-10-22,72.02592,OYO Life,USER__148,Travis Reed,Rent Payment
2024-09-04,31.767720000000004,Paytm Bus,USER__031,Douglas Martin,Bus Ticket
2025-01-08,69.75612000000001,LIC,USER__059,Jason Jones,Insurance Premium
2024-09-12,95.63748,Uber Eats,USER__177,Kayla Holt,Food Delivery
2024-10-06,52.29816,OYO Rooms,USER__195,Anthony Hoffman,Hotel Booking
2025-01-08,74.05668,Jio Fiber,USER__054,Rebecca Lopez,Internet Bill
2024-09-20,34.096199999999996,Mumbai Water,USER__069,Jennifer Villegas,Water Bill
2024-10-16,24.04188,Bajaj Finserv,USER__139,Anthony Arnold,Loan Repayment
2024-12-09,54.285120000000006,Mahanagar Gas,USER__101,Nicole Kaufman,Gas Bill
2025-01-01,59.5608,Myntra,USER__036,Michele Anderson,Online Shopping
2024-11-17,102.88547999999999,Cinepolis,USER__182,Kimberly Ross,Movie Ticket
2024-12-11,46.341,Flipkart,USER__058,Roger Riley,Gift Card
2024-10-03,115.61724000000001,PVR Cinemas,USER__004,Denise Porter,Movie Ticket
2024-09-17,92.09748,Swiggy,USER__153,Madison Liu,Food Delivery
2024-12-01,40.2102,Bajaj Finserv,USER__121,Sean Reilly,Loan Repayment
2025-01-09,97.07916,SPI Cinemas,USER__116,Patrick Knight,Movie Ticket
2025-01-08,96.22728,NoBroker,USER__175,Robert Mendoza,Rent Payment
2024-11-11,81.8886,BSNL Broadband,USER__018,Jose Gould,Internet Bill
2024-12-27,94.15944,BSNL Broadband,USER__093,Nicholas Jones,Internet Bill
2024-11-01,66.66816,BigBasket,USER__060,Richard Williams,Grocery Shopping
2024-11-06,19.5654,PVR Cinemas,USER__176,Ashley Campbell,Movie Ticket
2024-12-21,46.64004,Unacademy,USER__140,Derek Thompson,Education Fee
2024-12-18,43.663560000000004,MakeMyTrip Bus,USER__106,Joseph Powell,Bus Ticket
2024-10-02,14.688,Bharat Gas,USER__114,Brenda Haas,Gas Bill
2024-10-03,10.977,HDFC Bank,USER__042,Lisa Morse,Loan Repayment
2024-09-11,4.4694,Minecraft,USER__016,Thomas Salas,Gaming Credits
2024-12-03,108.46032000000001,Idea,USER__124,Eric Richard,Mobile Recharge
2024-09-10,33.49548,Airtel,USER__122,Matthew Moody,Mobile Recharge
2024-12-18,115.9722,Airbnb,USER__133,Matthew Aguilar,Hotel Booking
2024-12-18,64.61040000000001,CESC,USER__070,Franklin Mason,Electricity Bill
2024-09-14,103.53396000000002,SBI Life,USER__096,Charles Glover,Insurance Premium
2024-12-23,25.60164,OYO Life,USER__024,Leslie Campbell,Rent Payment
2024-09-22,71.40227999999999,LIC,USER__190,Manuel Robinson,Insurance Premium
2024-11-23,1.83372,Grofers,USER__051,Mark Anderson,Grocery Shopping
2024-10-25,96.8406,Cinepolis,USER__199,Sara Gonzalez,Movie Ticket
2024-10-24,17.692800000000002,Airtel Broadband,USER__003,Kelsey Pena,Internet Bill
2024-11-29,20.25372,Coursera,USER__107,Kelsey Ibarra,Education Fee
2024-09-20,51.45048,Myntra,USER__192,Kimberly Bennett,Online Shopping
2024-11-01,111.03396000000001,Max Life,USER__063,Paul Potter,Insurance Premium
2024-09-08,1.3368,Reliance Energy,USER__133,Matthew Aguilar,Electricity Bill
2024-12-29,46.81572,Max Life,USER__115,Deborah Leonard,Insurance Premium
2024-11-28,103.25027999999999,HDFC Bank,USER__089,Juan Kelly,Loan Repayment
2025-01-03,69.53916000000001,BYJU'S,USER__085,Justin Mathews,Education Fee
2024-10-28,15.10008,Swiggy,USER__030,Christy Ramos,Food Delivery
2024-12-08,91.935,SBI,USER__123,Jacqueline Gonzalez,Loan Repayment
2025-01-01,31.969800000000003,Reliance Energy,USER__088,Joseph Meadows,Electricity Bill
2024-11-06,50.00736,Fab Hotels,USER__142,Jesse Clark,Hotel Booking
2024-10-13,11.77776,Reliance Energy,USER__052,Harold Smith,Electricity Bill
2025-01-02,75.03612000000001,SPI Cinemas,USER__026,John Woods,Movie Ticket
2024-12-19,38.0352,Hotstar,USER__107,Kelsey Ibarra,Streaming Service
2024-09-27,82.7376,Chennai Metro Water,USER__152,Denise Mathews,Water Bill
2024-10-07,104.27664000000001,Axis Bank,USER__099,Joy Padilla,Loan Repayment
2024-10-04,36.09048,Bajaj Finserv,USER__013,Aaron Martinez,Loan Repayment
2024-11-27,30.977040000000002,Amazon,USER__052,Harold Smith,Online Shopping
2024-10-23,72.19548,Nestaway,USER__058,Roger Riley,Rent Payment
2024-10-09,112.46676,Jio Fiber,USER__098,Courtney Johnson,Internet Bill
2024-12-23,98.35344,Nature's Basket,USER__182,Kimberly Ross,Grocery Shopping
2024-12-09,63.06588000000001,Tata Power,USER__183,Betty Atkinson,Electricity Bill
2024-10-21,57.5364,Bangalore Water Supply,USER__066,Erin Baker,Water Bill
2024-12-05,55.929359999999996,Yatra,USER__092,Keith Clark,Flight Booking
2024-09-13,43.15056,Jio Fiber,USER__184,Sarah Warner,Internet Bill
2024-12-03,35.43408,BSNL,USER__042,Lisa Morse,Mobile Recharge
2024-09-30,13.116600000000002,Nature's Basket,USER__087,Mary Pittman,Grocery Shopping
2024-10-02,29.59416,Indraprastha Gas,USER__088,Joseph Meadows,Gas Bill
2024-09-26,106.5018,Idea,USER__012,Pamela Nguyen,Mobile Recharge
2024-11-06,16.92396,Shoppers Stop,USER__012,Pamela Nguyen,Gift Card
2024-12-13,51.677760000000006,Idea,USER__192,Kimberly Bennett,Mobile Recharge
2024-11-15,14.6952,Swiggy,USER__004,Denise Porter,Food Delivery
2024-10-19,3.3529200000000006,Fab Hotels,USER__076,Sara Michael,Hotel Booking
2024-11-27,63.76728,Foodpanda,USER__115,Deborah Leonard,Food Delivery
2024-09-03,96.78936,Idea,USER__098,Courtney Johnson,Mobile Recharge
2024-09-16,108.86171999999999,Snapdeal,USER__061,Melissa Turner,Online Shopping
2025-01-04,91.98492,Airtel Broadband,USER__030,Christy Ramos,Internet Bill
2024-12-17,65.14320000000001,ZEE5,USER__112,Sarah Mann,Streaming Service
2024-10-20,77.00652000000001,Minecraft,USER__103,Alison Leon,Gaming Credits
2024-12-29,76.20912,Minecraft,USER__140,Derek Thompson,Gaming Credits
2024-09-01,90.51036,Amazon Pantry,USER__067,Kimberly Gonzalez,Grocery Shopping
2024-09-17,84.79248,Adani Gas,USER__126,Thomas Shaw,Gas Bill
2024-11-01,32.61444,Airbnb,USER__014,Darlene Tucker,Rent Payment
2024-10-21,115.08803999999998,Amazon,USER__162,Monica Bartlett,Online Shopping
2024-11-15,17.01228,BSNL Broadband,USER__134,Amber Taylor,Internet Bill
2024-09-09,87.40212000000001,Hathway,USER__131,Benjamin Rice,Internet Bill
2024-11-18,7.34736,CESC,USER__028,David Morrison,Electricity Bill
2025-01-12,19.2516,Snapdeal,USER__064,Kevin Hensley,Online Shopping
2024-09-29,77.82900000000001,Yatra,USER__084,Tammy Williams,Flight Booking
2025-01-01,88.03536000000001,Jio,USER__185,Sydney Spencer,Mobile Recharge
2024-11-01,68.30532,BYJU'S,USER__023,Sabrina White,Education Fee
2024-12-08,4.346640000000001,PUBG Mobile,USER__098,Courtney Johnson,Gaming Credits
2024-09-16,84.22908000000001,Flipkart Supermart,USER__131,Benjamin Rice,Grocery Shopping
2024-11-08,55.07880000000001,Bangalore Water Supply,USER__062,Tina Lucas,Water Bill
2024-09-14,103.8618,Delhi Jal Board,USER__109,Shannon Ruiz,Water Bill
2024-11-26,38.81796,Paytm Bus,USER__167,Alejandro Reed,Bus Ticket
2024-12-08,1.54392,Bharat Gas,USER__027,Michael Hines,Gas Bill
2024-11-06,35.211360000000006,Gujarat Gas,USER__063,Paul Potter,Gas Bill
2024-09-09,46.6902,Domino's,USER__141,Hector Saunders,Food Delivery
2024-10-26,111.52152,Rapido,USER__194,Meghan Acosta,Taxi Fare
2024-12-27,96.31416,ACT Fibernet,USER__061,Melissa Turner,Internet Bill
2024-11-04,4.87992,Amazon Pay,USER__119,Donald Glass,Gift Card
2024-09-13,19.26912,Fab Hotels,USER__027,Michael Hines,Hotel Booking
2024-10-29,70.69572000000001,Amazon Prime,USER__124,Eric Richard,Streaming Service
2024-09-15,86.41535999999999,Idea,USER__081,Michael Huang,Mobile Recharge
2024-11-05,65.43216,Netflix,USER__183,Betty Atkinson,Streaming Service
2024-12-11,68.4522,MakeMyTrip Bus,USER__046,Erika Vazquez,Bus Ticket
2024-10-16,65.00592,Bharat Gas,USER__022,Ann Sullivan,Gas Bill
2025-01-11,59.687760000000004,Hathway,USER__032,Fernando Oliver,Internet Bill
2024-09-08,86.22576000000001,Delhi Jal Board,USER__087,Mary Pittman,Water Bill
2024-10-07,85.11036,Free Fire,USER__159,Amy Davis,Gaming Credits
2024-10-13,68.80080000000001,Bangalore Water Supply,USER__175,Robert Mendoza,Water Bill
2024-11-28,83.91768,Carnival Cinemas,USER__126,Thomas Shaw,Movie Ticket
2024-11-26,67.94376000000001,BSNL Broadband,USER__158,Kelly Bush,Internet Bill
2024-10-16,91.94664,Jugnoo,USER__039,Diane Hudson,Taxi Fare
2024-09-09,81.35328,Mahanagar Gas,USER__068,Barbara Collins,Gas Bill
2024-09-24,67.81104,Treebo,USER__149,Regina Woods,Hotel Booking
2024-09-22,94.56216,Delhi Jal Board,USER__004,Denise Porter,Water Bill
2024-12-12,53.15736,CESC,USER__102,Lindsay Thompson,Electricity Bill
2025-01-07,99.0408,Zomato,USER__190,Manuel Robinson,Food Delivery
2024-11-08,46.67436,Bangalore Water Supply,USER__036,Michele Anderson,Water Bill
2025-01-08,110.89968000000002,Amazon,USER__125,Jacob Williams,Online Shopping
2024-10-15,74.7072,Coursera,USER__018,Jose Gould,Education Fee
2024-10-14,28.559040000000003,CESC,USER__023,Sabrina White,Electricity Bill
2024-10-25,4.3908,Treebo,USER__165,Matthew Hobbs,Hotel Booking
2024-10-23,41.39448,Chennai Metro Water,USER__038,Stephanie Tran,Water Bill
2024-10-26,23.034,SonyLIV,USER__137,Kimberly Klein,Streaming Service
2025-01-06,111.80292,Uber,USER__059,Jason Jones,Taxi Fare
2024-11-24,39.732,Fab Hotels,USER__115,Deborah Leonard,Hotel Booking
2024-10-06,14.913480000000003,Axis Bank,USER__108,William Willis,Loan Repayment
2024-12-30,91.1394,SPI Cinemas,USER__026,John Woods,Movie Ticket
2024-10-09,109.98576,Axis Bank,USER__130,Amy Mercer,Loan Repayment
2024-12-28,111.11111999999999,Mahanagar Gas,USER__159,Amy Davis,Gas Bill
2024-11-04,10.327200000000001,Flipkart Supermart,USER__109,Shannon Ruiz,Grocery Shopping
2024-12-17,48.939,BSES,USER__146,Samuel Cabrera,Electricity Bill
2024-09-15,8.08428,Mumbai Water,USER__047,Joseph Jones,Water Bill
2024-12-19,84.11676000000001,Jio,USER__128,Chad Reese,Mobile Recharge
2024-11-21,77.84412,Grofers,USER__075,Patrick Price,Grocery Shopping
2024-10-25,10.4838,Carnival Cinemas,USER__128,Chad Reese,Movie Ticket
2024-12-07,79.785,Pantaloons,USER__121,Sean Reilly,Gift Card
2024-11-29,101.59536000000001,HDFC Life,USER__052,Harold Smith,Insurance Premium
2024-12-22,28.98444,AbhiBus,USER__187,Anita Ramirez,Bus Ticket
2024-12-31,80.03135999999999,INOX,USER__071,Michelle Phelps,Movie Ticket
2025-01-08,58.37820000000001,Carnival Cinemas,USER__081,Michael Huang,Movie Ticket
2024-10-29,52.418040000000005,Airbnb,USER__140,Derek Thompson,Hotel Booking
2024-11-09,8.94648,Adani Gas,USER__107,Kelsey Ibarra,Gas Bill
2024-11-03,90.06036,Zomato,USER__068,Barbara Collins,Food Delivery
2024-12-04,18.883560000000003,Rapido,USER__073,Hunter Peters,Taxi Fare
2024-10-24,0.87636,Max Life,USER__037,Patricia Jordan,Insurance Premium
2024-11-28,17.40444,PUBG Mobile,USER__123,Jacqueline Gonzalez,Gaming Credits
2024-09-10,54.052800000000005,Bharat Gas,USER__062,Tina Lucas,Gas Bill
2024-10-14,52.396080000000005,RedBus,USER__190,Manuel Robinson,Bus Ticket
2024-09-13,37.80576,Flipkart,USER__180,Michelle Holden,Gift Card
2024-11-17,19.54428,RedBus,USER__182,Kimberly Ross,Bus Ticket
2024-09-02,85.77924,Foodpanda,USER__133,Matthew Aguilar,Food Delivery
2024-09-23,12.95016,Amazon,USER__128,Chad Reese,Online Shopping
2024-11-13,20.1492,Mumbai Water,USER__073,Hunter Peters,Water Bill
2024-11-10,101.24112000000001,Goibibo,USER__076,Sara Michael,Bus Ticket
2024-12-19,29.22648,Rapido,USER__196,Chase Garcia,Taxi Fare
2024-10-10,20.05992,NoBroker,USER__105,Christopher Lewis,Rent Payment
2024-09-20,87.34176000000001,Airtel,USER__007,Julie Russell,Mobile Recharge
2024-09-06,3.87372,Hyderabad Water Board,USER__062,Tina Lucas,Water Bill
2024-09-09,17.21124,Jugnoo,USER__008,Amber Brown,Taxi Fare
2024-11-25,70.16532,Amazon Pantry,USER__030,Christy Ramos,Grocery Shopping
2024-10-22,57.72744000000001,Mumbai Water,USER__136,Holly Jackson,Water Bill
2024-10-12,106.48128000000001,Max Life,USER__075,Patrick Price,Insurance Premium
2024-10-30,86.03316000000001,Foodpanda,USER__109,Shannon Ruiz,Food Delivery
2024-11-15,3.1892400000000007,BSES,USER__148,Travis Reed,Electricity Bill
2024-10-04,45.023399999999995,Housing.com,USER__176,Ashley Campbell,Rent Payment
2024-12-25,17.11488,Bajaj Finserv,USER__110,Michael Paul,Loan Repayment
2024-09-20,4.499639999999999,Netflix,USER__061,Melissa Turner,Streaming Service
2024-11-26,26.5758,OYO Rooms,USER__034,Alexander Li,Hotel Booking
2024-12-25,14.09112,Bharat Gas,USER__041,Carolyn Brown,Gas Bill
2024-10-15,44.27784,SonyLIV,USER__036,Michele Anderson,Streaming Service
2024-10-05,90.36515999999999,Airtel,USER__081,Michael Huang,Mobile Recharge
2025-01-11,25.379399999999997,Housing.com,USER__133,Matthew Aguilar,Rent Payment
2024-12-31,16.629720000000002,RedBus,USER__006,Kimberly Ball,Bus Ticket
2024-11-19,74.63388,BSNL Broadband,USER__037,Patricia Jordan,Internet Bill
2024-12-04,79.6668,SBI,USER__085,Justin Mathews,Loan Repayment
2024-11-25,54.14592000000001,CESC,USER__091,Martha Gonzales,Electricity Bill
2024-10-15,4.96524,Housing.com,USER__197,Amy Powell,Rent Payment
2024-11-03,111.80855999999999,Nestaway,USER__045,Scott Chase,Rent Payment
2024-10-19,39.01416,Lifestyle,USER__156,Christopher Reynolds,Gift Card
2024-09-10,2.70948,Chennai Metro Water,USER__193,Scott Harrison,Water Bill
2024-12-01,88.6458,Hotstar,USER__036,Michele Anderson,Streaming Service
2024-10-12,97.37675999999999,BigBasket,USER__021,Michelle Kim,Grocery Shopping
2024-09-18,11.81208,NoBroker,USER__141,Hector Saunders,Rent Payment
2024-09-01,111.29867999999999,Meru,USER__175,Robert Mendoza,Taxi Fare
2024-09-28,30.48348,Pantaloons,USER__183,Betty Atkinson,Gift Card
2025-01-02,17.03676,Chennai Metro Water,USER__081,Michael Huang,Water Bill
2024-10-17,12.57912,Bangalore Water Supply,USER__067,Kimberly Gonzalez,Water Bill
2024-12-08,96.936,INOX,USER__166,Jeffery Morgan,Movie Ticket
2024-12-08,92.28012000000001,Ixigo,USER__026,John Woods,Flight Booking
2024-11-20,44.0046,HDFC Life,USER__099,Joy Padilla,Insurance Premium
2024-10-29,95.01348,Flipkart Supermart,USER__166,Jeffery Morgan,Grocery Shopping
2024-09-21,36.13152,Idea,USER__023,Sabrina White,Mobile Recharge
2024-10-22,95.10648,HDFC Life,USER__008,Amber Brown,Insurance Premium
2025-01-03,58.84824,Flipkart Supermart,USER__053,James Parker,Grocery Shopping
2024-09-23,115.87404000000001,Ola,USER__149,Regina Woods,Taxi Fare
2024-11-08,42.2808,Foodpanda,USER__198,Sherri Rich,Food Delivery
2024-12-19,36.22956,Roblox,USER__016,Thomas Salas,Gaming Credits
2024-09-21,43.07076,Bharat Gas,USER__112,Sarah Mann,Gas Bill
2024-09-12,114.44916,Idea,USER__109,Shannon Ruiz,Mobile Recharge
2024-11-11,80.85792,PUBG Mobile,USER__052,Harold Smith,Gaming Credits
2025-01-09,107.33004,Carnival Cinemas,USER__027,Michael Hines,Movie Ticket
2024-09-17,88.95648,BSNL Broadband,USER__068,Barbara Collins,Internet Bill
2024-12-19,113.76432000000001,Gujarat Gas,USER__102,Lindsay Thompson,Gas Bill
2025-01-07,75.86328,Netflix,USER__022,Ann Sullivan,Streaming Service
2025-01-02,21.1704,Housing.com,USER__127,Christopher Harris,Rent Payment
2024-12-31,64.90332,Idea,USER__183,Betty Atkinson,Mobile Recharge
2024-10-23,70.26719999999999,ICICI Prudential,USER__023,Sabrina White,Insurance Premium
2024-12-16,75.74184,BigBasket,USER__002,Nathan Snyder,Grocery Shopping
2024-10-28,24.76896,BSES,USER__122,Matthew Moody,Electricity Bill
2024-09-05,11.484720000000001,NoBroker,USER__104,Elizabeth Johnson,Rent Payment
2024-12-12,98.56151999999999,OYO Rooms,USER__198,Sherri Rich,Hotel Booking
2024-11-22,28.572839999999996,Coursera,USER__186,Betty Charles,Education Fee
2024-09-22,39.78456,Unacademy,USER__059,Jason Jones,Education Fee
2024-12-30,6.0408,Myntra,USER__011,Jessica White,Online Shopping
2024-12-09,88.18379999999999,LIC,USER__090,Christina Ellis,Insurance Premium
2024-10-29,44.624159999999996,Paytm Bus,USER__199,Sara Gonzalez,Bus Ticket
2025-01-02,23.56248,Airtel,USER__130,Amy Mercer,Mobile Recharge
2024-09-02,84.4992,Call of Duty Mobile,USER__149,Regina Woods,Gaming Credits
2024-12-06,47.70432,Chennai Metro Water,USER__177,Kayla Holt,Water Bill
2024-12-18,31.561559999999997,BSES,USER__041,Carolyn Brown,Electricity Bill
2024-12-11,103.60524000000001,Axis Bank,USER__148,Travis Reed,Loan Repayment
2025-01-03,33.96624,ICICI Prudential,USER__046,Erika Vazquez,Insurance Premium
2024-11-25,88.79928000000001,Airbnb,USER__199,Sara Gonzalez,Hotel Booking
2024-10-14,2.6286,Jio,USER__011,Jessica White,Mobile Recharge
2024-10-11,93.22776,HDFC Life,USER__001,Sean Rodriguez,Insurance Premium
2024-11-23,89.52852,SBI Life,USER__116,Patrick Knight,Insurance Premium
2024-11-28,71.22936,Airtel Broadband,USER__121,Sean Reilly,Internet Bill
2024-09-18,29.569560000000003,Hathway,USER__121,Sean Reilly,Internet Bill
2024-09-18,16.21812,Hathway,USER__030,Christy Ramos,Internet Bill
2024-10-23,9.39744,Idea,USER__018,Jose Gould,Mobile Recharge
2024-11-20,60.5394,Airtel Broadband,USER__159,Amy Davis,Internet Bill
2024-12-18,57.65892000000001,Grofers,USER__002,Nathan Snyder,Grocery Shopping
2024-12-24,81.45192,Max Life,USER__110,Michael Paul,Insurance Premium
2024-12-17,3.10428,Hotstar,USER__161,David Barber,Streaming Service
2024-11-15,28.78368,Udemy,USER__054,Rebecca Lopez,Education Fee
2024-11-25,6.82524,SPI Cinemas,USER__157,Anthony Armstrong,Movie Ticket
2024-12-07,23.40612,INOX,USER__125,Jacob Williams,Movie Ticket
2024-09-22,92.36712,Indraprastha Gas,USER__053,James Parker,Gas Bill
2024-12-29,24.95604,HDFC Bank,USER__191,Carrie Nguyen,Loan Repayment
2024-11-06,40.12344,Ixigo,USER__086,Joshua Burgess,Flight Booking
2024-11-10,10.268400000000002,Flipkart Supermart,USER__199,Sara Gonzalez,Grocery Shopping
2024-10-02,118.965,Indraprastha Gas,USER__165,Matthew Hobbs,Gas Bill
2024-10-27,108.66756000000001,Amazon,USER__060,Richard Williams,Online Shopping
2024-12-02,8.68656,Amazon Pantry,USER__068,Barbara Collins,Grocery Shopping
2025-01-11,30.58476,Meru,USER__096,Charles Glover,Taxi Fare
2024-09-10,117.15888,Udemy,USER__001,Sean Rodriguez,Education Fee
2024-12-23,9.56412,AbhiBus,USER__117,Joseph Torres,Bus Ticket
2024-11-07,14.91816,Unacademy,USER__128,Chad Reese,Education Fee
2025-01-06,105.82116,Grofers,USER__028,David Morrison,Grocery Shopping
2024-10-25,50.041199999999996,Carnival Cinemas,USER__086,Joshua Burgess,Movie Ticket
2024-10-17,65.037,Call of Duty Mobile,USER__127,Christopher Harris,Gaming Credits
2024-12-09,97.64256,Flipkart,USER__141,Hector Saunders,Online Shopping
2024-10-11,82.94892,Axis Bank,USER__146,Samuel Cabrera,Loan Repayment
2024-10-05,78.67368,Amazon,USER__064,Kevin Hensley,Online Shopping
2025-01-12,62.46984,Hathway,USER__173,Lisa Chavez,Internet Bill
2024-12-07,107.16467999999999,Roblox,USER__103,Alison Leon,Gaming Credits
